gene,orthologs
Ahg471310,AT1G11710
Ahg471314,AT1G11750
Ahg471317,AT1G11765
Ahg471318,AT1G11770
Ahg471329,AT1G11850
Ahg471331,AT1G11860
Ahg471334,AT1G11870
Ahg471336,AT1G11880
Ahg471338,AT1G11900
Ahg471340,AT1G11910
Ahg471341,AT1G11915
Ahg471343,AT1G11925
Ahg471347,AT1G11950
Ahg471348,AT1G11990
Ahg471351,AT1G12020
Ahg471352,AT1G12030
Ahg471353,AT1G12050
Ahg471354,AT1G12060
Ahg471355,AT1G12064
Ahg471358,AT1G12080
Ahg471359,AT1G12090
Ahg471361,AT1G12120
Ahg471366,AT1G12160
Ahg471367,AT1G12170
Ahg471368,AT1G12190
Ahg471373,AT1G12244
Ahg471375,AT1G12250
Ahg471376,AT1G12260
Ahg471381,AT1G12320
Ahg471382,AT1G12330
Ahg471384,AT1G12360
Ahg471385,AT1G12370
Ahg471390,AT1G12400
Ahg471391,AT1G12410
Ahg471392,AT1G12420
Ahg471393,AT1G12430
Ahg471394,AT1G12440
Ahg471395,AT1G12450
Ahg471398,AT1G12480
Ahg471399,AT1G12500
Ahg471402,AT1G12520
Ahg471403,AT1G12540
Ahg471404,AT1G12550
Ahg471407,AT1G12580
Ahg471409,AT1G12610
Ahg471412,AT1G12650
Ahg471418,AT1G12672
Ahg471419,AT1G12680
Ahg471420,AT1G12700
Ahg471422,AT1G12710
Ahg471424,AT1G12730
Ahg471427,AT1G12750
Ahg471429,AT1G12760
Ahg471430,AT1G12770
Ahg471431,AT1G12780
Ahg471432,AT1G12790
Ahg471434,AT1G12805
Ahg471435,AT1G12810
Ahg471437,AT1G12830
Ahg471438,AT1G12840
Ahg471441,AT1G12880
Ahg471442,AT1G12890
Ahg471443,AT1G12900
Ahg471447,AT1G12930
Ahg471451,AT1G12970
Ahg471456,AT1G13030
Ahg471457,AT1G13040
Ahg471458,AT1G13050
Ahg471459,AT1G13060
Ahg471461,AT1G13080
Ahg471462,AT1G13100
Ahg471464,AT1G13110
Ahg471466,AT1G13130
Ahg471467,AT1G13140
Ahg471468,AT1G13150
Ahg471469,AT1G13160
Ahg471470,AT1G13170
Ahg471471,AT1G13180
Ahg471472,AT1G13190
Ahg471474,AT1G13195
Ahg471475,AT1G13200
Ahg471476,AT1G13210
Ahg471477,AT1G13220
Ahg471479,AT1G13230
Ahg471480,AT1G13250
Ahg471483,AT1G13270
Ahg471484,AT1G13290
Ahg471490,AT1G13340
Ahg471492,AT1G13380
Ahg471493,AT1G13390
Ahg471495,AT1G13400
Ahg471497,AT1G13420
Ahg471498,AT1G13430
Ahg471499,AT1G13440
Ahg471504,AT1G13460
Ahg471506,AT1G13470
Ahg471510,AT1G13480
Ahg471513,AT1G13540
Ahg471515,AT1G13560
Ahg471516,AT1G13570
Ahg471517,AT1G13580
Ahg471519,AT1G13590
Ahg471521,AT1G13609
Ahg471522,AT1G13610
Ahg471524,AT1G13620
Ahg471526,AT1G13635
Ahg471527,AT1G13640
Ahg471529,AT1G13690
Ahg471531,AT1G13710
Ahg471532,AT1G13730
Ahg471533,AT1G13740
Ahg471537,AT1G13780
Ahg471538,AT1G13790
Ahg471542,AT1G13830
Ahg471543,AT1G13860
Ahg471548,AT1G13880
Ahg471551,AT1G13910
Ahg471553,AT1G13930
Ahg471555,AT1G13950
Ahg471557,AT1G13960
Ahg471558,AT1G13970
Ahg471559,AT1G13980
Ahg471561,AT1G14000
Ahg471563,AT1G14020
Ahg471564,AT1G14030
Ahg471571,AT1G14130
Ahg471574,AT1G14150
Ahg471578,AT1G14170
Ahg471582,AT1G14205
Ahg471583,AT1G14210
Ahg471586,AT1G14240
Ahg471592,AT1G14260
Ahg471595,AT1G14270
Ahg471603,AT1G14330
Ahg471607,AT1G14350
Ahg471608,AT1G14370
Ahg471612,AT1G14390
Ahg471614,AT1G14400
Ahg471615,AT1G14410
Ahg471616,AT1G14420
Ahg471620,AT1G14450
Ahg471623,AT1G14490
Ahg471625,AT1G14510
Ahg471628,AT1G14530
Ahg471638,AT1G14600
Ahg471639,AT1G14610
Ahg471645,AT1G14660
Ahg471648,AT1G14685
Ahg471652,AT1G14687
Ahg471656,AT1G14700
Ahg471658,AT1G14710
Ahg471659,AT1G14720
Ahg471660,AT1G14730
Ahg471661,AT1G14740
Ahg471662,AT1G14750
Ahg471664,AT1G14755
Ahg471666,AT1G14770
Ahg471668,AT1G14780
Ahg471669,AT1G14790
Ahg471675,AT1G14840
Ahg471677,AT1G14860
Ahg471678,AT1G14890
Ahg471680,AT1G14920
Ahg471683,AT1G14950
Ahg471684,AT1G14960
Ahg471685,AT1G14970
Ahg471686,AT1G14980
Ahg471687,AT1G14990
Ahg471689,AT1G15010
Ahg471691,AT1G15020
Ahg471694,AT1G15040
Ahg471698,AT1G15100
Ahg471699,AT1G15110
Ahg471702,AT1G15130
Ahg471706,AT1G15150
Ahg471708,AT1G15170
Ahg471709,AT1G15180
Ahg471711,AT1G15190
Ahg471712,AT1G15200
Ahg471713,AT1G15210
Ahg471717,AT1G15220
Ahg471720,AT1G15260
Ahg471721,AT1G15270
Ahg471723,AT1G15280
Ahg471732,AT1G15350
Ahg471733,AT1G15360
Ahg471734,AT1G15370
Ahg471740,AT1G15400
Ahg471741,AT1G15410
Ahg471743,AT1G15420
Ahg471744,AT1G15430
Ahg471748,AT1G15470
Ahg471749,AT1G15480
Ahg471750,AT1G15490
Ahg471751,AT1G15500
Ahg471752,AT1G15510
Ahg471753,AT1G15520
Ahg471756,AT1G15550
Ahg471757,AT1G15570
Ahg471758,AT1G15580
Ahg471760,AT1G15660
Ahg471761,AT1G15670
Ahg471762,AT1G15680
Ahg471767,AT1G15720
Ahg471769,AT1G15740
Ahg471773,AT1G15750
Ahg471774,AT1G15760
Ahg471775,AT1G15770
Ahg471776,AT1G15780
Ahg471781,AT1G15820
Ahg471782,AT1G15825
Ahg471783,AT1G15840
Ahg471787,AT1G15880
Ahg471789,AT1G15910
Ahg471794,AT1G15950
Ahg471796,AT1G15970
Ahg471797,AT1G15980
Ahg471799,AT1G16000
Ahg471800,AT1G16010
Ahg471803,AT1G16020
Ahg471804,AT1G16030
Ahg471806,AT1G16060
Ahg471808,AT1G16070
Ahg471810,AT1G16080
Ahg471811,AT1G16090
Ahg471812,AT1G16110
Ahg471814,AT1G16150
Ahg471815,AT1G16170
Ahg471816,AT1G16180
Ahg471818,AT1G16210
Ahg471821,AT1G16240
Ahg471824,AT1G16270
Ahg471825,AT1G16280
Ahg471827,AT1G16300
Ahg471828,AT1G16310
Ahg471829,AT1G16320
Ahg471832,AT1G16360
Ahg471833,AT1G16370
Ahg471835,AT1G16390
Ahg471839,AT1G16420
Ahg471840,AT1G16440
Ahg471841,AT1G16445
Ahg471843,AT1G16460
Ahg471845,AT1G16470
Ahg471848,AT1G16500
Ahg471849,AT1G16510
Ahg471850,AT1G16520
Ahg471852,AT1G16540
Ahg471855,AT1G16560
Ahg471861,AT1G16610
Ahg471862,AT1G16630
Ahg471863,AT1G16670
Ahg471865,AT1G16690
Ahg471866,AT1G16700
Ahg471868,AT1G16720
Ahg471871,AT1G16750
Ahg471873,AT1G16770
Ahg471877,AT1G16810
Ahg471880,AT1G16840
Ahg471887,AT1G16870
Ahg471888,AT1G16880
Ahg471892,AT1G16900
Ahg471893,AT1G16905
Ahg471894,AT1G16920
Ahg471898,AT1G16970
Ahg471904,AT1G17060
Ahg471905,AT1G17070
Ahg471908,AT1G17100
Ahg471910,AT1G17120
Ahg471912,AT1G17130
Ahg471915,AT1G17145
Ahg471916,AT1G17147
Ahg471917,AT1G17150
Ahg471920,AT1G17170
Ahg471922,AT1G17190
Ahg471923,AT1G17200
Ahg471924,AT1G17210
Ahg471925,AT1G17220
Ahg471927,AT1G17235
Ahg471931,AT1G17280
Ahg471933,AT1G17285
Ahg471935,AT1G17310
Ahg471936,AT1G17330
Ahg471937,AT1G17340
Ahg471938,AT1G17345
Ahg471939,AT1G17350
Ahg471945,AT1G17400
Ahg471946,AT1G17410
Ahg471947,AT1G17420
Ahg471948,AT1G17430
Ahg471949,AT1G17440
Ahg471952,AT1G17455
Ahg471953,AT1G17460
Ahg471954,AT1G17470
Ahg471956,AT1G17480
Ahg471958,AT1G17510
Ahg471960,AT1G17530
Ahg471961,AT1G17540
Ahg471968,AT1G17590
Ahg471969,AT1G17600
Ahg471970,AT1G17610
Ahg471972,AT1G17620
Ahg471975,AT1G17650
Ahg471977,AT1G17680
Ahg471979,AT1G17690
Ahg471984,AT1G17720
Ahg471986,AT1G17745
Ahg471987,AT1G17750
Ahg471988,AT1G17760
Ahg471993,AT1G17800
Ahg471996,AT1G17830
Ahg471997,AT1G17840
Ahg472002,AT1G17890
Ahg472005,AT1G17910
Ahg472010,AT1G17960
Ahg472012,AT1G17980
Ahg472014,AT1G18000
Ahg472021,AT1G18040
Ahg472022,AT1G18070
Ahg472032,AT1G18160
Ahg472042,AT1G18265
Ahg472044,AT1G18270
Ahg472046,AT1G18290
Ahg472048,AT3G10110
Ahg472050,AT1G18330
Ahg472054,AT1G18340
Ahg472055,AT1G18350
Ahg472057,AT1G18370
Ahg472062,AT1G18440
Ahg472063,AT1G18450
Ahg472064,AT1G18460
Ahg472066,AT1G18470
Ahg472067,AT1G18480
Ahg472068,AT1G18485
Ahg472069,AT1G18490
Ahg472070,AT1G18500
Ahg472077,AT1G18570
Ahg472079,AT1G18590
Ahg472080,AT1G18600
Ahg472083,AT1G18620
Ahg472085,AT1G18640
Ahg472088,AT1G18660
Ahg472093,AT1G18700
Ahg472098,AT1G18730
Ahg472100,AT1G18740
Ahg472101,AT1G18750
Ahg472102,AT1G18770
Ahg472103,AT1G18790
Ahg472106,AT1G18830
Ahg472107,AT1G18835
Ahg472110,AT1G18850
Ahg472112,AT1G18880
Ahg472116,AT1G18910
Ahg472118,AT1G18950
Ahg472119,AT1G18960
Ahg472121,AT1G18980
Ahg472122,AT1G18990
Ahg472123,AT1G19000
Ahg472127,AT1G19025
Ahg472129,AT1G19090
Ahg472130,AT1G19100
Ahg472131,AT1G19110
Ahg472133,AT1G19115
Ahg472135,AT1G19120
Ahg472138,AT1G19140
Ahg472139,AT1G19150
Ahg472140,AT1G19170
Ahg472142,AT1G19180
Ahg472144,AT1G19210
Ahg472147,AT1G19240
Ahg472149,AT1G19270
Ahg472150,AT1G23280
Ahg472152,AT1G19300
Ahg472154,AT1G19320
Ahg472155,AT1G19330
Ahg472157,AT1G19340
Ahg472158,AT1G19350
Ahg472163,AT1G19360
Ahg472165,AT1G19380
Ahg472167,AT1G19400
Ahg472168,AT1G19410
Ahg472169,AT1G14840
Ahg472170,AT1G14830
Ahg472171,AT1G14810
Ahg472173,AT1G19440
Ahg472174,AT1G19450
Ahg472179,AT1G19520
Ahg472180,AT1G19540
Ahg472181,AT1G19570
Ahg472186,AT1G19610
Ahg472187,AT1G19630
Ahg472188,AT1G19640
Ahg472189,AT1G19650
Ahg472192,AT1G19660
Ahg472193,AT1G19670
Ahg472194,AT1G19680
Ahg472196,AT1G19700
Ahg472198,AT1G19715
Ahg472201,AT1G19740
Ahg472202,AT1G19770
Ahg472205,AT1G19790
Ahg472206,AT1G19800
Ahg472207,AT1G19830
Ahg472210,AT1G19850
Ahg472211,AT1G19860
Ahg472214,AT1G19890
Ahg472215,AT1G19900
Ahg472216,AT1G19910
Ahg472217,AT1G19920
Ahg472218,AT1G19940
Ahg472220,AT1G19960
Ahg472221,AT1G19968
Ahg472225,AT1G20000
Ahg472226,AT1G20010
Ahg472227,AT4G31400
Ahg472228,AT1G20020
Ahg472231,AT1G20050
Ahg472233,AT1G20065
Ahg472235,AT1G20090
Ahg472236,AT1G20100
Ahg472246,AT1G20160
Ahg472247,AT1G20180
Ahg472249,AT1G20190
Ahg472250,AT1G20200
Ahg472254,AT1G20240
Ahg472256,AT1G20260
Ahg472257,AT1G20270
Ahg472258,AT1G20300
Ahg472259,AT1G20310
Ahg472260,AT1G20320
Ahg472261,AT1G20330
Ahg472262,AT1G20340
Ahg472263,AT1G20350
Ahg472264,AT1G20370
Ahg472265,AT5G38270
Ahg472267,AT1G20380
Ahg472269,AT5G01040
Ahg472271,AT1G20430
Ahg472273,AT1G20450
Ahg472276,AT1G20470
Ahg472278,AT1G20510
Ahg472283,AT1G20540
Ahg472286,AT1G20560
Ahg472287,AT1G20570
Ahg472290,AT1G20610
Ahg472297,AT1G20640
Ahg472299,AT1G20650
Ahg472300,AT1G20670
Ahg472301,AT1G20693
Ahg472304,AT1G20696
Ahg472310,AT1G20740
Ahg472311,AT1G20750
Ahg472312,AT1G20760
Ahg472313,AT1G20770
Ahg472315,AT1G20800
Ahg472316,AT1G20810
Ahg472318,AT1G20823
Ahg472319,AT1G20830
Ahg472320,AT1G20840
Ahg472321,AT1G20850
Ahg472323,AT1G20870
Ahg472324,AT1G20880
Ahg472326,AT1G20900
Ahg472327,AT1G20910
Ahg472328,AT1G20920
Ahg472331,AT1G20930
Ahg472333,AT1G20950
Ahg472334,AT1G20960
Ahg472335,AT2G06550
Ahg472336,AT2G06555
Ahg472337,AT1G20970
Ahg472338,AT1G20980
Ahg472343,AT1G21060
Ahg472344,AT1G21065
Ahg472346,AT1G21080
Ahg472349,AT1G21110
Ahg472352,AT1G21130
Ahg472357,AT1G21190
Ahg472358,AT1G21200
Ahg472361,AT3G25490
Ahg472363,AT1G21270
Ahg472365,AT1G21320
Ahg472372,AT1G21370
Ahg472374,AT1G21380
Ahg472375,AT1G21390
Ahg472376,AT1G21395
Ahg472378,AT1G21410
Ahg472380,AT1G21440
Ahg472381,AT1G21450
Ahg472383,AT1G21480
Ahg472386,AT1G21500
Ahg472387,AT1G21510
Ahg472389,AT1G21525
Ahg472391,AT1G21550
Ahg472395,AT1G21590
Ahg472396,AT1G21600
Ahg472398,AT1G21610
Ahg472400,AT1G21630
Ahg472404,AT1G21660
Ahg472405,AT1G21670
Ahg472406,AT1G21680
Ahg472407,AT1G21690
Ahg472409,AT1G21695
Ahg472410,AT1G21700
Ahg472412,AT1G21730
Ahg472413,AT1G21740
Ahg472418,AT1G21790
Ahg472419,AT1G21810
Ahg472420,AT1G21840
Ahg472424,AT1G21880
Ahg472427,AT1G21910
Ahg472428,AT1G21920
Ahg472429,AT1G21930
Ahg472431,AT1G21960
Ahg472432,AT1G21970
Ahg472433,AT1G21980
Ahg472434,AT1G22010
Ahg472435,AT1G22015
Ahg472436,AT1G22020
Ahg472438,AT1G22040
Ahg472439,AT1G22050
Ahg472441,AT1G22070
Ahg472444,AT1G22110
Ahg472449,AT1G22160
Ahg472450,AT1G22170
Ahg472454,AT1G22190
Ahg472456,AT1G22200
Ahg472458,AT1G22220
Ahg472459,AT1G22230
Ahg472463,AT1G22270
Ahg472467,AT1G22280
Ahg472471,AT1G22310
Ahg472476,AT1G22360
Ahg472478,AT1G22370
Ahg472480,AT1G22400
Ahg472481,AT1G22410
Ahg472482,AT1G22430
Ahg472484,AT1G22440
Ahg472486,AT1G22460
Ahg472488,AT1G22480
Ahg472490,AT1G22500
Ahg472492,AT1G22520
Ahg472493,AT1G22530
Ahg472494,AT1G22540
Ahg472495,AT1G22550
Ahg472497,AT1G22590
Ahg472499,AT1G22600
Ahg472501,AT1G22620
Ahg472502,AT1G22630
Ahg472503,AT1G22640
Ahg472504,AT1G22650
Ahg472509,AT1G22690
Ahg472512,AT1G22700
Ahg472513,AT1G22710
Ahg472519,AT1G22750
Ahg472522,AT1G22780
Ahg472526,AT1G22830
Ahg472530,AT1G22850
Ahg472531,AT1G22860
Ahg472532,AT1G22870
Ahg472536,AT1G22885
Ahg472537,AT1G22890
Ahg472541,AT1G22920
Ahg472545,AT1G22940
Ahg472548,AT1G22970
Ahg472549,AT1G22985
Ahg472550,AT1G22990
Ahg472551,AT1G23010
Ahg472552,AT1G23020
Ahg472553,AT1G23030
Ahg472554,AT1G23040
Ahg472555,AT1G23052
Ahg472556,AT1G23060
Ahg472559,AT1G23080
Ahg472562,AT1G23090
Ahg472563,AT1G23100
Ahg472566,AT1G23110
Ahg472567,AT1G23120
Ahg472569,AT1G23140
Ahg472570,AT1G23145
Ahg472573,AT1G23160
Ahg472576,AT1G23190
Ahg472578,AT1G23205
Ahg472580,AT1G23220
Ahg472581,AT1G23230
Ahg472583,AT1G23240
Ahg472587,AT1G23290
Ahg472589,AT1G23310
Ahg472592,AT1G23330
Ahg472593,AT1G23340
Ahg472595,AT1G23350
Ahg472598,AT1G23360
Ahg472599,AT1G23380
Ahg472601,AT1G23390
Ahg472603,AT1G23410
Ahg472612,AT1G23490
Ahg472613,AT1G23510
Ahg472615,AT1G23520
Ahg472616,AT1G23530
Ahg472617,AT1G23540
Ahg472619,AT1G23560
Ahg472628,AT1G23670
Ahg472633,AT1G23710
Ahg472635,AT1G23740
Ahg472637,AT1G23760
Ahg472638,AT1G23770
Ahg472641,AT1G23800
Ahg472644,AT1G23830
Ahg472646,AT1G23860
Ahg472649,AT1G23880
Ahg472651,AT1G23890
Ahg472652,AT1G23900
Ahg472658,AT1G23970
Ahg472661,AT1G23980
Ahg472662,AT1G24020
Ahg472663,AT1G24030
Ahg472667,AT1G24060
Ahg472672,AT1G24120
Ahg472677,AT1G24160
Ahg472678,AT1G24170
Ahg472680,AT1G24190
Ahg472682,AT1G27240
Ahg472688,AT1G27150
Ahg472689,AT1G27135
Ahg472690,AT1G27130
Ahg472691,AT1G27120
Ahg472692,AT1G27100
Ahg472693,AT1G27090
Ahg472699,AT1G27020
Ahg472702,AT1G26970
Ahg472703,AT1G26960
Ahg472704,AT1G26945
Ahg472705,AT1G26940
Ahg472706,AT1G26930
Ahg472707,AT1G26920
Ahg472710,AT1G26830
Ahg472711,AT1G26840
Ahg472714,AT1G26850
Ahg472716,AT1G26880
Ahg472718,AT1G26820
Ahg472719,AT1G26810
Ahg472720,AT1G26800
Ahg472728,AT1G26770
Ahg472731,AT1G26750
Ahg472732,AT1G26740
Ahg472735,AT1G26710
Ahg472736,AT1G26700
Ahg472739,AT1G26670
Ahg472743,AT1G26650
Ahg472744,AT1G26640
Ahg472745,AT1G26630
Ahg472748,AT1G26610
Ahg472749,AT1G26600
Ahg472750,AT1G26590
Ahg472751,AT1G26580
Ahg472752,AT1G26570
Ahg472753,AT1G26560
Ahg472755,AT1G26540
Ahg472757,AT1G26520
Ahg472768,AT1G26510
Ahg472771,AT1G26470
Ahg472772,AT1G26460
Ahg472778,AT1G26420
Ahg472779,AT1G26410
Ahg472780,AT1G26390
Ahg472781,AT1G26380
Ahg472784,AT1G26340
Ahg472786,AT1G26320
Ahg472789,AT1G26300
Ahg472790,AT1G26270
Ahg472791,AT1G26260
Ahg472794,AT1G26218
Ahg472797,AT1G26210
Ahg472799,AT1G26190
Ahg472800,AT1G26170
Ahg472801,AT1G26160
Ahg472802,AT1G26150
Ahg472805,AT1G26120
Ahg472806,AT1G26110
Ahg472808,AT1G26090
Ahg472815,AT1G25540
Ahg472817,AT1G25530
Ahg472822,AT1G25490
Ahg472824,AT1G25472
Ahg472827,AT1G25460
Ahg472828,AT1G25450
Ahg472829,AT1G25440
Ahg472836,AT1G25380
Ahg472839,AT1G25360
Ahg472840,AT1G25350
Ahg472858,AT1G25230
Ahg472860,AT1G25220
Ahg472870,AT1G25145
Ahg472884,AT1G24625
Ahg472886,AT1G24610
Ahg472890,AT1G24575
Ahg472892,AT1G24560
Ahg472893,AT1G24540
Ahg472896,AT1G24510
Ahg472900,AT1G24480
Ahg472901,AT1G24470
Ahg472902,AT1G24460
Ahg472903,AT1G24450
Ahg472905,AT1G24430
Ahg472906,AT1G24420
Ahg472907,AT1G24405
Ahg472909,AT1G24360
Ahg472912,AT1G24330
Ahg472914,AT1G24310
Ahg472916,AT1G24300
Ahg472917,AT1G24290
Ahg472923,AT1G24260
Ahg472924,AT1G27290
Ahg472926,AT1G27300
Ahg472928,AT1G27320
Ahg472929,AT1G27330
Ahg472931,AT1G27350
Ahg472939,AT1G27370
Ahg472942,AT1G27385
Ahg472943,AT1G27400
Ahg472944,AT1G27410
Ahg472946,AT1G27430
Ahg472948,AT1G27440
Ahg472949,AT1G27450
Ahg472955,AT1G27500
Ahg472957,AT1G27520
Ahg472958,AT1G27530
Ahg472963,AT1G26520
Ahg472968,AT1G27630
Ahg472969,AT1G27650
Ahg472970,AT1G27660
Ahg472972,AT1G27680
Ahg472973,AT1G27690
Ahg472974,AT1G27695
Ahg472976,AT1G27700
Ahg472977,AT1G27720
Ahg472978,AT1G27730
Ahg472979,AT1G27740
Ahg472983,AT1G27760
Ahg472987,AT1G27770
Ahg472988,AT1G27840
Ahg472990,AT1G27880
Ahg472993,AT1G27920
Ahg472995,AT1G27940
Ahg472997,AT1G27960
Ahg472998,AT1G27970
Ahg473000,AT1G27980
Ahg473001,AT1G27990
Ahg473002,AT1G28010
Ahg473005,AT1G28050
Ahg473006,AT1G28060
Ahg473007,AT1G28070
Ahg473010,AT1G28090
Ahg473017,AT1G28110
Ahg473019,AT1G28120
Ahg473020,AT1G28130
Ahg473022,AT1G28140
Ahg473023,AT1G28150
Ahg473024,AT1G28160
Ahg473025,AT1G28180
Ahg473029,AT1G28210
Ahg473032,AT1G28240
Ahg473035,AT1G28260
Ahg473036,AT1G28270
Ahg473038,AT1G28290
Ahg473040,AT1G28300
Ahg473042,AT1G28310
Ahg473044,AT1G28320
Ahg473046,AT1G28330
Ahg473050,AT1G28360
Ahg473051,AT1G28370
Ahg473052,AT1G28375
Ahg473053,AT1G28380
Ahg473059,AT1G28400
Ahg473060,AT1G28410
Ahg473061,AT1G28420
Ahg473062,AT1G28430
Ahg473063,AT1G28440
Ahg473065,AT1G28480
Ahg473066,AT1G28490
Ahg473072,AT1G28520
Ahg473074,AT1G28530
Ahg473075,AT1G28540
Ahg473078,AT1G28580
Ahg473086,AT1G28630
Ahg473094,AT1G28680
Ahg473098,AT1G28760
Ahg473105,AT1G29010
Ahg473107,AT1G29030
Ahg473111,AT1G29050
Ahg473113,AT1G29070
Ahg473114,AT1G29080
Ahg473117,AT1G29110
Ahg473118,AT1G29120
Ahg473128,AT1G29179
Ahg473130,AT1G29260
Ahg473131,AT1G29250
Ahg473134,AT1G29220
Ahg473137,AT1G29200
Ahg473139,AT1G29290
Ahg473140,AT1G29300
Ahg473141,AT1G29310
Ahg473143,AT1G29330
Ahg473144,AT1G29340
Ahg473146,AT1G29350
Ahg473153,AT1G29490
Ahg473154,AT1G29510
Ahg473156,AT1G29450
Ahg473157,AT1G29460
Ahg473159,AT1G29470
Ahg473160,AT1G29520
Ahg473161,AT1G29530
Ahg473164,AT1G29550
Ahg473168,AT1G29630
Ahg473169,AT1G29660
Ahg473170,AT1G29670
Ahg473172,AT1G29690
Ahg473173,AT1G29700
Ahg473176,AT1G29740
Ahg473178,AT1G29750
Ahg473180,AT1G29770
Ahg473181,AT1G29780
Ahg473182,AT1G29785
Ahg473184,AT1G29790
Ahg473186,AT1G29800
Ahg473189,AT1G29820
Ahg473195,AT1G29850
Ahg473197,AT1G29880
Ahg473199,AT1G29890
Ahg473200,AT1G29900
Ahg473203,AT1G29920
Ahg473204,AT1G29930
Ahg473207,AT1G29950
Ahg473214,AT1G29970
Ahg473221,AT1G30020
Ahg473223,AT1G30040
Ahg473224,AT1G30050
Ahg473227,AT1G30090
Ahg473228,AT1G30100
Ahg473229,AT1G30110
Ahg473230,AT1G30120
Ahg473232,AT1G30130
Ahg473234,AT1G30160
Ahg473236,AT1G30170
Ahg473238,AT1G30200
Ahg473241,AT1G30210
Ahg473243,AT1G30220
Ahg473244,AT1G30230
Ahg473247,AT1G30240
Ahg473251,AT1G30280
Ahg473254,AT1G30300
Ahg473255,AT1G30320
Ahg473256,AT1G30330
Ahg473259,AT1G30360
Ahg473263,AT1G30400
Ahg473267,AT1G30440
Ahg473269,AT1G30450
Ahg473272,AT1G30470
Ahg473274,AT1G30475
Ahg473276,AT1G30480
Ahg473277,AT1G30490
Ahg473278,AT1G30500
Ahg473282,AT1G30515
Ahg473284,AT1G30540
Ahg473286,AT1G30570
Ahg473289,AT1G30600
Ahg473294,AT1G30630
Ahg473304,AT1G30730
Ahg473306,AT1G30755
Ahg473307,AT1G30760
Ahg473308,AT1G30780
Ahg473309,AT1G30790
Ahg473310,AT1G30795
Ahg473311,AT1G30810
Ahg473316,AT1G30820
Ahg473318,ATCG01300
Ahg473319,ATCG01310
Ahg473321,ATCG00810
Ahg473322,ATCG00800
Ahg473323,AT1G30825
Ahg473325,AT1G30840
Ahg473326,AT1G30845
Ahg473328,AT1G30860
Ahg473329,AT1G30870
Ahg473330,AT1G30880
Ahg473331,AT1G30890
Ahg473334,AT1G30910
Ahg473336,AT2G17460
Ahg473338,AT5G65600
Ahg473339,AT1G54590
Ahg473343,AT1G30970
Ahg473344,AT1G31010
Ahg473345,AT1G31020
Ahg473349,AT1G31070
Ahg473354,AT5G45410
Ahg473357,AT1G31720
Ahg473360,AT1G31750
Ahg473362,AT1G31760
Ahg473363,AT1G31770
Ahg473366,AT1G31800
Ahg473368,AT1G31810
Ahg473369,AT1G31812
Ahg473372,AT1G31850
Ahg473376,AT1G31880
Ahg473379,AT1G31910
Ahg473380,AT1G31920
Ahg473382,AT1G31930
Ahg473383,AT1G31935
Ahg473384,AT1G31940
Ahg473386,AT1G32030
Ahg473387,AT1G32050
Ahg473390,AT1G32070
Ahg473391,AT1G32080
Ahg473392,AT1G32090
Ahg473393,AT1G32100
Ahg473395,AT1G32130
Ahg473396,AT1G32150
Ahg473397,AT1G32160
Ahg473398,AT1G32170
Ahg473399,AT1G32180
Ahg473401,AT1G32190
Ahg473402,AT5G35207
Ahg473407,AT5G34837
Ahg473408,AT1G32200
Ahg473411,AT1G32220
Ahg473413,AT1G32230
Ahg473414,AT1G32240
Ahg473416,AT1G32260
Ahg473420,AT1G32330
Ahg473425,AT1G32361
Ahg473426,AT1G32380
Ahg473428,AT1G32400
Ahg473435,AT1G32420
Ahg473436,AT1G32440
Ahg473438,AT1G32460
Ahg473442,AT1G32500
Ahg473445,AT1G32540
Ahg473448,AT1G32580
Ahg473449,AT1G32583
Ahg473451,AT1G32600
Ahg473452,AT1G32610
Ahg473453,AT1G32630
Ahg473458,AT1G32730
Ahg473461,AT1G32760
Ahg473464,AT1G32780
Ahg473465,AT1G32790
Ahg473467,AT1G32810
Ahg473468,AT1G32850
Ahg473471,AT1G32870
Ahg473472,AT1G32900
Ahg473473,AT1G32910
Ahg473474,AT1G32928
Ahg473475,AT1G32930
Ahg473476,AT1G32940
Ahg473479,AT1G32970
Ahg473481,AT1G32990
Ahg473482,AT1G33020
Ahg473483,AT1G33040
Ahg473486,AT1G33080
Ahg473492,AT1G33140
Ahg473493,AT1G33170
Ahg473495,AT1G10095
Ahg473496,AT1G33230
Ahg473497,AT1G33240
Ahg473502,AT1G33270
Ahg473504,AT1G33280
Ahg473506,AT1G33290
Ahg473508,AT1G33360
Ahg473510,AT1G33340
Ahg473511,AT1G33330
Ahg473512,AT1G33390
Ahg473514,AT1G33410
Ahg473518,AT1G33470
Ahg473523,AT1G33500
Ahg473526,AT1G33560
Ahg473529,AT1G33700
Ahg473532,AT1G33780
Ahg473537,AT1G33811
Ahg473540,AT1G33840
Ahg473542,AT1G33880
Ahg473550,AT1G33970
Ahg473553,AT1G33980
Ahg473556,AT1G34020
Ahg473557,AT1G34030
Ahg473558,AT1G34040
Ahg473561,AT1G34060
Ahg473563,AT1G34110
Ahg473564,AT1G34120
Ahg473569,AT1G34150
Ahg473571,AT1G34180
Ahg473574,AT1G34220
Ahg473576,AT1G36920
Ahg473579,AT1G14660
Ahg473583,AT1G34260
Ahg473585,AT1G34300
Ahg473586,AT1G34320
Ahg473587,AT1G34340
Ahg473588,AT1G34350
Ahg473589,AT1G34355
