gene,orthologs
TraesCS2D02G545200,AT3G19460
TraesCS2D02G545200,AT2G15280
TraesCS2B02G174100,AT1G09620
TraesCS1B02G475400,AT1G12840
TraesCS7A02G054800,AT3G15750
TraesCS6D02G217000,AT5G24760
TraesCS6B02G396100,AT4G32050
TraesCS6A02G272200,AT1G75330
TraesCS6A02G101200,AT4G30600
TraesCS4A02G175700,AT3G07040
TraesCS1B02G347400,AT2G34140
TraesCS1B02G347400,AT1G29160
TraesCS2A02G041300,AT5G64440
TraesCS1A02G025100,AT1G52370
TraesCS1A02G025100,AT4G28360
TraesCS3A02G001800,AT3G42830
TraesCS3A02G001800,AT5G20570
TraesCS1B02G249000,AT4G16260
TraesCS1B02G249000,AT3G57240
TraesCS1B02G249000,AT3G57270
TraesCS1B02G249000,AT3G57260
TraesCS7D02G431000,AT1G79120
TraesCS2A02G035700,AT4G08900
TraesCS2A02G035700,AT4G08870
TraesCS7D02G078900,AT5G06710
TraesCS3D02G404400,AT3G56570
TraesCS2D02G519100,AT1G51090
TraesCS2D02G519100,AT4G16380
TraesCS2D02G519100,AT1G49420
TraesCS5A02G188700,AT1G13580
TraesCS5A02G188700,AT3G25540
TraesCS4A02G382900,AT5G61560
TraesCS4A02G382900,AT5G61550
TraesCS4A02G382900,AT5G51270
TraesCS4A02G382900,AT4G25160
TraesCS7D02G328300,AT4G37980
TraesCS7D02G328300,AT4G37970
TraesCS7D02G328300,AT4G37990
TraesCS7D02G328300,AT4G39330
TraesCS3A02G355700,AT3G54540
TraesCS2D02G154300,AT1G48130
TraesCS2B02G373000,AT4G31760
TraesCS2B02G373000,AT2G24800
TraesCS7A02G354400,AT5G45750
TraesCS7A02G354400,AT4G18800
TraesCS3D02G542900,AT4G38700
TraesCS3D02G542900,AT2G21110
TraesCS6B02G282200,AT5G47190
TraesCS6B02G282200,AT4G17560
TraesCS4A02G253900,AT1G27480
TraesCS5B02G000400,AT3G13670
TraesCS1A02G263800,AT1G21651
TraesCS7B02G423100,AT4G32040
TraesCS6A02G142100,AT1G73200
TraesCS6A02G142100,AT1G17820
TraesCS7D02G395900,AT3G18510
TraesCS2A02G229400,AT3G16940
TraesCS6A02G241100,AT1G05490
TraesCS6A02G241100,AT3G24340
TraesCS1B02G066700,AT5G03560
TraesCS5A02G321200,AT5G63140
TraesCS5A02G321200,AT2G46880
TraesCS4B02G020300,AT4G39260
TraesCS4B02G020300,AT2G21690
TraesCS4B02G020300,AT2G21660
TraesCS6D02G065200,AT1G61680
TraesCS5B02G559500,AT1G15370
TraesCS4D02G261400,AT5G27470
TraesCS3D02G159200,AT1G64110
TraesCSU02G127700,AT5G58330
TraesCS4D02G130900,AT3G11130
TraesCS4D02G130900,AT3G08530
TraesCS2B02G549700,AT2G23190
TraesCS2B02G549700,AT2G23220
TraesCS2B02G549700,AT4G37310
TraesCS2B02G549700,AT3G28740
TraesCS2B02G549700,AT5G67310
TraesCS2B02G549700,AT4G37370
TraesCS2B02G549700,AT4G37330
TraesCS2B02G549700,AT4G37430
TraesCS2B02G549700,AT4G37400
TraesCS2B02G549700,AT1G66540
TraesCS2B02G549700,AT4G37410
TraesCS2B02G549700,AT5G36220
TraesCS2B02G549700,AT4G37340
TraesCS2B02G549700,AT5G57220
TraesCS2B02G549700,AT4G37320
TraesCS2B02G549700,AT4G37360
TraesCS6A02G273900,AT3G01580
TraesCS3D02G368000,AT5G04760
TraesCS3D02G304600,AT5G08415
TraesCS6D02G278600,AT1G14790
TraesCS7B02G295700,AT4G18975
TraesCS5A02G151800,AT2G38330
TraesCS4B02G076100,AT5G63380
TraesCS4D02G162200,ATCG01090
TraesCS6D02G362100,AT5G02070
TraesCS6D02G362100,AT3G53840
TraesCS3D02G323700,AT2G41460
TraesCS2A02G510800,AT3G16150
TraesCS7A02G362600,AT5G26040
TraesCS4B02G154100,AT2G01070
TraesCS1A02G376300,AT1G25410
TraesCS1A02G376300,AT4G24650
TraesCS1A02G376300,AT3G19160
TraesCS1A02G376300,AT1G68460
TraesCS5B02G059100,AT3G55010
TraesCSU02G172300,AT3G24030
TraesCS3A02G393100,AT3G24520
TraesCS7A02G245500,AT5G26880
TraesCS3A02G398600,AT2G03640
TraesCS3A02G398600,AT3G55540
TraesCS3A02G398600,AT1G13730
TraesCS3A02G398600,AT5G60980
TraesCS3A02G398600,AT1G69250
TraesCSU02G091900,AT1G12580
TraesCS2B02G012000,AT3G16520
TraesCS7A02G046200,AT3G07040
TraesCS6A02G083100,AT4G25320
TraesCS6A02G083100,AT5G51590
TraesCS6A02G083100,AT5G62260
TraesCS5D02G254500,AT5G44050
TraesCS5D02G254500,AT5G65380
TraesCS5D02G254500,AT5G10420
TraesCS6D02G324600,AT3G59010
TraesCS6D02G324600,AT2G43050
TraesCS4D02G116200,AT3G56230
TraesCS4D02G116200,AT2G40450
TraesCS4D02G116200,AT1G01640
TraesCS4D02G116200,AT5G48510
TraesCS6A02G267200,AT1G32050
TraesCS2D02G188200,AT1G26500
TraesCS1A02G289000,AT4G12790
TraesCS4B02G144700,AT3G16850
TraesCS4B02G144700,AT5G49215
TraesCS4B02G144700,AT3G06770
TraesCS6D02G203600,AT2G24240
TraesCS6D02G203600,AT4G30940
TraesCS2B02G446400,AT5G42040
TraesCS2B02G446400,AT1G64520
TraesCS6A02G227800,AT2G20490
TraesCS2A02G547800,AT5G37020
TraesCS7A02G314500,AT1G24480
TraesCS7A02G314500,AT4G24805
TraesCS6D02G195300,AT4G24820
TraesCS2D02G597300,AT3G05880
TraesCS2D02G597300,AT3G05890
TraesCS1A02G133200,AT1G79250
TraesCS1A02G133200,AT3G12690
TraesCS1A02G133200,AT1G16440
TraesCS1D02G426100,AT3G50880
TraesCS1D02G426100,AT1G19480
TraesCS1D02G426100,AT1G75230
TraesCS4A02G081700,AT4G36480
TraesCS3B02G367900,AT2G27080
TraesCS3B02G367900,AT5G21130
TraesCS4D02G112400,AT3G44190
TraesCS4D02G112400,AT5G22140
TraesCS3B02G225500,AT4G38150
TraesCS6A02G269100,AT3G22370
TraesCS6A02G269100,AT3G27620
TraesCS6A02G269100,AT1G32350
TraesCS6A02G269100,AT3G22360
TraesCS7A02G189200,AT3G04060
TraesCS7A02G189200,AT5G18270
TraesCS1A02G042200,AT2G27860
TraesCS1A02G042200,AT1G08200
TraesCS5B02G305900,AT2G43980
TraesCS2D02G589100,AT1G49170
TraesCS1D02G088700,AT1G50630
TraesCS1D02G088700,AT4G22270
TraesCS1D02G088700,AT3G20300
TraesCS1D02G088700,AT4G03820
TraesCS5A02G215000,AT3G23620
TraesCS4D02G055900,AT2G16250
TraesCS4D02G055900,AT4G39270
TraesCS5B02G249300,AT1G26270
TraesCS5B02G249300,AT1G13640
TraesCS5B02G249300,AT2G03890
TraesCS6B02G308900,AT2G42210
TraesCS7B02G142600,AT1G76540
TraesCS7B02G142600,AT1G20930
TraesCS4D02G201600,AT3G53490
TraesCS5A02G017000,AT1G51650
TraesCS3D02G209700,AT5G56930
TraesCS3D02G357800,AT5G05940
TraesCS3D02G357800,AT5G02010
TraesCS3D02G357800,AT3G55660
TraesCS3D02G146700,AT1G65950
TraesCS4A02G096500,AT5G59490
TraesCS4A02G096500,AT5G02230
TraesCS4A02G096500,AT5G59480
TraesCS3D02G197200,ATMG00080
TraesCS6A02G024700,AT1G33260
TraesCS6A02G024700,AT4G10390
TraesCS1B02G216100,AT3G25060
TraesCS7B02G054900,AT4G30810
TraesCS5D02G139300,AT5G19140
TraesCS1B02G286600,AT4G21110
TraesCS3D02G122400,AT2G28225
TraesCS3D02G122400,AT2G35615
TraesCS3D02G122400,AT1G31450
TraesCS3D02G122400,AT5G33340
TraesCS3D02G122400,AT1G64830
TraesCS3D02G122400,AT2G28010
TraesCS3D02G122400,AT2G28030
TraesCS3D02G122400,AT2G28220
TraesCS3D02G122400,AT2G28040
TraesCS1A02G329600,AT4G21070
TraesCSU02G224900,AT5G14620
TraesCSU02G224900,AT5G15380
TraesCS7B02G040600,AT5G19980
TraesCS5D02G532200,AT4G24110
TraesCS2A02G170600,AT2G26290
TraesCS2A02G170600,AT1G72540
TraesCS2A02G170600,AT2G05940
TraesCS2A02G170600,AT5G35580
TraesCS4D02G074300,AT1G60080
TraesCS5B02G496300,AT5G19300
TraesCS2A02G272500,AT4G14870
TraesCS5B02G348100,AT1G20530
TraesCS5B02G348100,AT2G17110
TraesCS5B02G348100,AT4G35240
TraesCS4A02G122800,AT4G16210
TraesCS4D02G144800,AT2G47500
TraesCS3B02G409600,AT1G21340
TraesCS6A02G161100,AT2G07671
TraesCS6A02G161100,AT2G07777
TraesCS6A02G161100,ATMG01080
TraesCS6A02G161100,ATMG01090
TraesCS7B02G478000,AT2G45130
TraesCS3D02G329100,AT1G73100
TraesCS3D02G329100,AT5G04940
TraesCS6D02G358500,AT2G39190
TraesCS1D02G212200,AT5G23870
TraesCS2A02G460000,AT1G11880
TraesCS2B02G010300,AT3G24740
TraesCS2B02G415300,AT2G46710
TraesCS7D02G271100,AT1G01190
TraesCS7D02G271100,AT2G46660
TraesCS7D02G271100,AT3G61880
TraesCS5B02G329500,AT1G79090
TraesCS5B02G329500,AT4G14990
TraesCS5B02G329500,AT3G22270
TraesCS5D02G303300,AT1G10210
TraesCS5D02G303300,AT1G59580
TraesCS3D02G403900,AT1G48880
TraesCS2A02G452300,AT4G18197
TraesCS2A02G452300,AT4G18190
TraesCS2A02G452300,AT4G18220
TraesCS2A02G452300,AT4G18210
TraesCS2A02G452300,AT4G18195
TraesCS2A02G452300,AT4G18205
TraesCS5B02G012400,AT2G22780
TraesCS5B02G012400,AT5G09660
TraesCS1D02G005400,AT3G14460
TraesCS2B02G372200,AT5G57770
TraesCS1D02G293000,AT5G01670
TraesCS5A02G053100,AT3G22740
TraesCS5A02G053100,AT3G63250
TraesCS3B02G302700,AT5G64670
TraesCS1A02G396900,AT1G28480
TraesCS1B02G206100,AT4G17950
TraesCS1B02G206100,AT5G46640
TraesCS4A02G274300,AT2G40940
TraesCS5D02G240500,AT5G22260
TraesCS3A02G209800,AT5G64810
TraesCS4B02G135800,AT2G40130
TraesCS4B02G135800,AT2G29970
TraesCS4B02G135800,AT1G07200
TraesCS5D02G069200,AT3G23030
TraesCS5D02G069200,AT1G04240
TraesCS5D02G069200,AT5G43700
TraesCS5D02G069200,AT4G14560
TraesCS7B02G205600,AT3G12977
TraesCS7B02G205600,AT1G56010
TraesCS4D02G213300,AT1G53540
TraesCS4D02G213300,AT3G46230
TraesCS4D02G213300,AT5G59720
TraesCS2A02G566200,AT1G71930
TraesCS1A02G295700,AT3G45930
TraesCS2B02G047000,AT2G39080
TraesCS5A02G045300,AT1G16680
TraesCS5A02G045300,AT1G79030
TraesCS1B02G164200,AT3G01290
TraesCS5D02G331600,AT3G19910
TraesCS6A02G327400,AT1G05750
TraesCS3D02G281500,AT1G78780
TraesCS1A02G170700,AT2G26740
TraesCS1A02G170700,AT2G26750
TraesCS1D02G368100,AT5G39630
TraesCS1D02G368100,AT3G29100
TraesCS1D02G368100,AT1G26670
TraesCS1D02G368100,AT5G39510
TraesCS7B02G040100,AT1G72120
TraesCS7B02G040100,AT1G72140
TraesCS7B02G040100,AT1G72130
TraesCS7B02G040100,AT1G22550
TraesCS7B02G040100,AT1G22540
TraesCS7B02G040100,AT1G72125
TraesCS7B02G040100,AT3G54450
TraesCS7B02G040100,AT1G22570
TraesCS2B02G510300,AT5G41000
TraesCS2B02G510300,AT3G27020
TraesCS5B02G523200,AT1G60710
TraesCS5B02G523200,AT1G60680
TraesCS5B02G523200,AT1G60750
TraesCS5B02G523200,AT1G60690
TraesCS5B02G523200,AT1G60730
TraesCS5B02G523200,AT1G10810
TraesCS3D02G524600,AT5G11920
TraesCS3D02G524600,AT3G13790
TraesCS3D02G524600,AT1G55120
TraesCS3D02G524600,AT3G13784
TraesCS3A02G272700,AT5G45690
TraesCS3A02G272700,AT4G18920
TraesCS3A02G272700,AT1G29680
TraesCS5A02G544196,AT5G38950
TraesCS1D02G203800,AT1G52245
TraesCS1D02G203800,AT3G16120
TraesCS2A02G434600,AT4G30160
TraesCS2A02G434600,AT5G57320
TraesCS7B02G135300,AT4G33520
TraesCS2B02G300800,AT1G67310
TraesCS6A02G132200,AT3G22400
TraesCS3D02G201800,AT3G62130
TraesCS3D02G201800,AT5G26600
TraesCS2B02G117400,AT5G17780
TraesCS2B02G117400,AT5G17720
TraesCS7D02G224800,AT5G55230
TraesCS7D02G224800,AT4G26760
TraesCS2B02G602200,AT2G37230
TraesCS5B02G479300,AT2G27880
TraesCS4D02G206900,AT5G09550
TraesCS4B02G057600,AT1G10040
TraesCS2A02G095700,AT1G56430
TraesCS2A02G095700,AT1G09240
TraesCS2A02G095700,AT4G26483
TraesCS2A02G095700,AT5G56080
TraesCS2A02G095700,AT5G04950
TraesCS1B02G229800,AT5G19910
TraesCS2B02G423800,AT3G51390
TraesCS1D02G228100,AT2G40320
TraesCS7B02G458300,AT2G07689
TraesCS1D02G253700,AT1G03380
TraesCS1D02G253700,AT1G54710
TraesCS1B02G388100,AT5G26710
TraesCS5A02G306000,AT1G10865
TraesCS7A02G236900,AT5G14950
TraesCS6D02G188300,AT5G53140
TraesCSU02G192100,AT3G43610
TraesCS5B02G466200,AT5G56530
TraesCS5B02G466200,AT3G13510
TraesCS5B02G466200,AT1G55360
TraesCS3D02G413800,AT1G65230
TraesCS5A02G087300,AT5G49930
TraesCS6A02G289300,AT1G13580
TraesCS6A02G289300,AT3G25540
TraesCS3D02G311800,AT5G16300
TraesCS1A02G369100,AT5G43760
TraesCS1A02G369100,AT1G04220
TraesCS4D02G311800,AT3G49070
TraesCSU02G183100,AT5G42130
TraesCS1D02G449500,AT5G46080
TraesCS3B02G137300,AT3G24460
TraesCS3B02G137300,AT4G13345
TraesCS6D02G179600,AT4G12120
TraesCS6D02G179600,AT1G02010
TraesCS6D02G179600,AT1G12360
TraesCS7D02G490000,AT5G57670
TraesCS6A02G405800,AT4G34870
TraesCS7B02G207300,AT1G11430
TraesCS1A02G118800,AT1G80400
TraesCS1A02G118800,AT1G15590
TraesCS1A02G118800,AT4G32600
TraesCS1B02G248900,AT3G20040
TraesCS1B02G248900,AT1G50460
TraesCS5B02G087400,AT5G13580
TraesCS5B02G087400,AT3G55130
TraesCS5B02G087400,AT2G37360
TraesCS5B02G087400,AT3G55110
TraesCS5B02G087400,AT3G55100
TraesCS5B02G087400,AT3G53510
TraesCS5B02G087400,AT2G39350
TraesCS5B02G087400,AT3G55090
TraesCS4B02G257700,AT1G27752
TraesCS4D02G198600,AT3G45640
TraesCS7B02G318000,AT5G21080
TraesCS7B02G318000,AT2G41830
TraesCS5D02G046300,AT4G15920
TraesCS5D02G046300,AT3G16690
TraesCS5A02G501900,AT1G58080
TraesCS5A02G501900,AT1G09795
TraesCS3B02G525900,AT2G07689
TraesCS4A02G074200,AT1G14690
TraesCS4A02G074200,AT2G01910
TraesCS4B02G056400,AT4G31770
TraesCS3A02G400800,AT5G48380
TraesCS5A02G135700,AT5G54290
TraesCS3D02G340300,AT2G38410
TraesCS3D02G340300,AT5G01760
TraesCS5B02G449600,AT5G51040
TraesCSU02G150600,AT5G38950
TraesCS2D02G480100,AT3G08947
TraesCS7A02G446200,AT2G38860
TraesCS7A02G446200,AT3G54600
TraesCS5D02G199800,AT2G43760
TraesCS2B02G092700,AT5G55760
TraesCS3D02G184800,AT1G44970
TraesCS2D02G092500,AT1G09160
TraesCS6B02G393500,AT2G07690
TraesCS5B02G511600,AT5G49580
TraesCS7D02G472600,AT5G45680
TraesCS4A02G226400,AT4G10060
TraesCS4A02G226400,AT5G49900
TraesCS4A02G226400,AT1G33700
TraesCS5B02G317500,AT2G21290
TraesCS4D02G299000,AT4G14210
TraesCS6B02G385100,AT2G18650
TraesCS6B02G385100,AT5G57750
TraesCS6B02G385100,AT4G30400
TraesCS6B02G238000,AT5G14480
TraesCS6B02G238000,AT1G67880
TraesCS6B02G238000,AT3G01620
TraesCS6B02G238000,AT3G26445
TraesCS6B02G238000,AT3G27540
TraesCS6B02G238000,AT1G12990
TraesCS1D02G131900,AT5G05840
TraesCS1D02G131900,AT3G55720
TraesCS7B02G322000,AT2G20580
TraesCS7B02G322000,AT4G28470
TraesCS7B02G322000,AT4G08140
TraesCS7B02G015100,AT4G21630
TraesCS7B02G015100,AT4G21326
TraesCS7B02G015100,AT1G32970
TraesCS7B02G015100,AT4G10520
TraesCS7B02G015100,AT4G10510
TraesCS7B02G015100,AT4G10540
TraesCS7B02G015100,AT1G32980
TraesCS7B02G015100,AT4G10550
TraesCS7B02G015100,AT1G66210
TraesCS7B02G015100,AT4G21323
TraesCS7B02G015100,AT4G21650
TraesCS7B02G015100,AT1G32940
TraesCS7B02G015100,AT1G66220
TraesCS7B02G015100,AT4G21640
TraesCS7B02G015100,AT5G11940
TraesCS7B02G015100,AT1G32950
TraesCS7B02G015100,AT4G10530
TraesCS7B02G015100,AT1G32960
TraesCS7A02G309600,AT5G03555
TraesCS5D02G335700,AT4G38620
TraesCSU02G076200,AT3G22190
TraesCS1D02G436900,AT4G20320
TraesCS1D02G436900,AT3G12670
TraesCS1D02G436900,AT2G34890
TraesCS1D02G436900,AT1G30820
TraesCS6A02G363800,AT1G80570
TraesCS3D02G187600,AT3G06050
TraesCSU02G055100,AT5G10480
TraesCS4A02G450900,AT1G44130
TraesCS4A02G450900,AT4G33490
TraesCS4A02G450900,AT1G77480
TraesCS2D02G184700,AT3G53690
TraesCS1A02G213800,AT1G24510
TraesCS4B02G072500,AT5G42630
TraesCS1B02G250000,AT1G60850
TraesCS1B02G250000,AT1G60620
TraesCSU02G259800,ATCG00750
TraesCS1B02G235900,AT5G58530
TraesCS6D02G127000,AT1G03360
TraesCS7A02G253500,AT5G06811
TraesCS7A02G253500,AT5G06810
TraesCS6A02G420100,AT5G36870
TraesCS6A02G420100,AT2G31960
TraesCS6A02G420100,AT5G13000
TraesCS6A02G420100,AT1G05570
TraesCS4B02G322800,AT5G65980
TraesCS4B02G322800,AT2G17500
TraesCS6D02G024000,AT5G27960
TraesCS6D02G024000,AT5G26650
TraesCS6D02G024000,AT5G26630
TraesCS6D02G024000,AT1G59930
TraesCS6D02G024000,AT2G28700
TraesCS6D02G024000,AT1G65300
TraesCS6D02G024000,AT5G48670
TraesCS6D02G024000,AT3G05860
TraesCS6D02G024000,AT1G31630
TraesCS6D02G024000,AT5G26580
TraesCS6D02G024000,AT5G27810
TraesCS6D02G024000,AT1G65330
TraesCS6D02G024000,AT1G31640
TraesCS6D02G024000,AT1G59920
TraesCS2A02G247000,AT5G06580
TraesCS2A02G503900,AT3G07040
TraesCS5D02G158400,AT5G58560
TraesCS6B02G296700,AT4G19110
TraesCS6B02G296700,AT5G45430
TraesCS2B02G490100,AT2G43020
TraesCS2B02G490100,AT3G59050
TraesCS2B02G259500,AT5G66030
TraesCS4D02G061200,AT1G49975
TraesCS3A02G295300,AT3G52270
TraesCS5D02G117900,AT3G50110
TraesCS5D02G117900,AT3G19420
TraesCS7D02G407200,AT3G55830
TraesCS1A02G306100,AT4G21800
TraesCS2B02G243000,AT1G61430
TraesCS2B02G243000,AT1G61400
TraesCS2B02G243000,AT1G61390
TraesCS2B02G243000,AT1G61420
TraesCS2B02G243000,AT1G61475
TraesCS2B02G243000,AT1G11280
TraesCS2B02G243000,AT1G61440
TraesCS2B02G243000,AT1G61380
TraesCS2B02G243000,AT1G61480
TraesCS2B02G243000,AT1G61550
TraesCS2B02G243000,AT1G61370
TraesCS2B02G243000,AT1G67520
TraesCS2B02G243000,AT1G61360
TraesCS2B02G243000,AT1G61490
TraesCS2B02G243000,AT1G61500
TraesCS2B02G243000,AT1G61460
TraesCS3D02G324600,AT3G63060
TraesCS5A02G219500,AT3G22840
TraesCS5A02G219500,AT4G14690
TraesCS4A02G472400,AT1G11450
TraesCS4A02G472400,AT4G01430
TraesCS4A02G472400,AT1G11460
TraesCS4A02G472400,AT3G30340
TraesCS4A02G472400,AT4G01450
TraesCS4A02G472400,AT4G01440
TraesCS4A02G472400,AT1G01070
TraesCS2A02G102500,AT1G15140
TraesCS7B02G000100,AT4G27100
TraesCS7B02G000100,AT5G54780
TraesCS2A02G206500,AT1G18140
TraesCS3D02G308800,AT5G66500
TraesCS2A02G298200,AT1G48870
TraesCS5A02G516200,AT4G33870
TraesCS5A02G516200,AT4G33420
TraesCS3B02G231400,AT3G21620
TraesCS3B02G231400,AT1G11960
TraesCS3B02G231400,AT4G04340
TraesCS3B02G231400,AT4G22120
TraesCS3B02G231400,AT1G62320
TraesCS3B02G231400,AT4G15430
TraesCS7A02G210300,AT2G16890
TraesCS7A02G210300,AT5G14860
TraesCS7A02G210300,AT1G10400
TraesCS7A02G235200,AT1G10760
TraesCS6B02G292900,AT5G16840
TraesCS6B02G292900,AT5G46870
TraesCS6B02G292900,AT4G17720
TraesCS5A02G054500,AT1G04190
TraesCS7A02G155200,AT2G24370
TraesCS7A02G155200,AT3G20200
TraesCS7A02G155200,AT4G31230
TraesCS7A02G155200,AT1G16760
TraesCS7A02G155200,AT1G78940
TraesCS2D02G347600,AT3G59410
TraesCS2B02G469400,AT3G56640
TraesCS7A02G331300,AT3G16240
TraesCS3B02G383600,AT3G14820
TraesCS3B02G383600,AT1G75920
TraesCS3B02G383600,AT3G43550
TraesCS3B02G383600,AT1G23500
TraesCS3B02G383600,AT1G20132
TraesCS3B02G383600,AT1G20130
TraesCS3B02G383600,AT1G59406
TraesCS3B02G383600,AT1G75910
TraesCS3B02G383600,AT1G75880
TraesCS3B02G383600,AT1G58725
TraesCS3B02G383600,AT1G75890
TraesCS3B02G383600,AT1G20135
TraesCS3B02G383600,AT5G42170
TraesCS3B02G383600,AT1G58525
TraesCS3B02G383600,AT1G59030
TraesCS3B02G383600,AT1G73610
TraesCS3B02G383600,AT5G63170
TraesCS3B02G383600,AT1G75930
TraesCS3B02G383600,AT3G43570
TraesCS3B02G383600,AT1G75900
TraesCS3B02G383600,AT1G20120
TraesCSU02G170400,AT3G09480
TraesCSU02G170400,AT2G28720
TraesCSU02G170400,AT3G46030
TraesCSU02G170400,AT3G53650
TraesCSU02G170400,AT1G07790
TraesCSU02G170400,AT5G59910
TraesCSU02G170400,AT2G37470
TraesCSU02G170400,AT5G02570
TraesCSU02G170400,AT3G45980
TraesCSU02G170400,AT5G22880
TraesCS6A02G249700,AT1G65681
TraesCS6A02G249700,AT3G60570
TraesCS6A02G249700,AT2G45110
TraesCS7D02G302600,AT4G17370
TraesCS3B02G260900,AT1G18150
TraesCS3B02G260900,AT1G73670
TraesCS3B02G260900,AT3G18040
TraesCS6A02G188600,AT1G18410
TraesCS6A02G188600,AT1G73860
TraesCS6A02G188600,AT1G63640
TraesCS6A02G188600,AT5G41310
TraesCS3B02G167300,AT4G18270
TraesCS3B02G440300,AT1G11050
TraesCS2D02G460900,AT2G36080
TraesCS2D02G460900,AT3G11580
TraesCS2D02G460900,AT5G06250
TraesCS6D02G401100,AT5G14080
TraesCS7A02G169300,AT1G21910
TraesCS7A02G169300,AT1G44830
TraesCS7A02G169300,AT1G77640
TraesCS1A02G410300,AT4G01037
TraesCS4B02G281400,AT3G47910
TraesCS4B02G281400,AT3G47890
TraesCS3B02G292800,AT1G18440
TraesCS2A02G175400,AT1G13700
TraesCS1D02G067200,AT5G03140
TraesCS1D02G067200,AT3G53380
TraesCS3D02G298900,AT5G08070
TraesCS3D02G298900,AT3G02150
TraesCS3D02G298900,AT5G60970
TraesCS5A02G181500,AT5G19980
TraesCS7A02G179600,AT3G11470
TraesCS7A02G179600,AT2G02765
TraesCS1A02G275900,AT3G44350
TraesCS1A02G275900,AT5G22380
TraesCS6D02G195600,AT2G28260
TraesCS6D02G127500,AT1G50670
TraesCS7A02G560200,AT5G23120
TraesCS3D02G127300,AT5G25430
TraesCS3D02G127300,AT4G32510
TraesCS3D02G127300,AT1G74810
TraesCS3D02G127300,AT1G15460
TraesCS7D02G232600,AT4G25200
TraesCS7D02G232600,AT5G51440
TraesCSU02G051300,AT3G54200
TraesCS4A02G131600,AT5G38460
TraesCS2B02G129200,AT3G18020
TraesCS7B02G347100,AT5G12020
TraesCS7B02G347100,AT5G12030
TraesCS2D02G225000,AT4G05220
TraesCS2D02G225000,AT1G61760
TraesCS6D02G077300,AT3G01160
TraesCS7D02G340100,AT3G60245
TraesCS7D02G340100,AT3G10950
TraesCS5A02G153200,AT3G45650
TraesCS5A02G153200,AT3G45690
TraesCS5A02G153200,AT3G45680
TraesCS5A02G153200,AT3G45710
TraesCS5A02G153200,AT3G45660
TraesCS5A02G153200,AT3G45720
TraesCS5A02G153200,AT3G45700
TraesCS2A02G544500,AT3G23510
TraesCS2A02G544500,AT3G23480
TraesCS2A02G544500,AT3G23460
TraesCS2A02G544500,AT3G23530
TraesCS2A02G544500,AT3G23470
TraesCS3A02G473800,AT3G62670
TraesCS2D02G086700,AT2G30110
TraesCS2D02G086700,AT5G06460
TraesCS4B02G299900,AT1G53730
TraesCS4B02G299900,AT3G14350
TraesCS7A02G271200,AT4G12320
TraesCS7A02G271200,AT4G22710
TraesCS7A02G271200,AT4G12330
TraesCS7A02G271200,AT4G22690
TraesCS7A02G271200,AT4G12310
TraesCS7A02G271200,AT5G44620
TraesCS7A02G271200,AT4G12300
TraesCS5A02G386500,AT2G31900
TraesCS6D02G364400,AT5G60920
TraesCS4A02G036900,AT2G16940
TraesCS6B02G387000,AT1G79690
TraesCS2A02G376100,ATMG00900
TraesCS2A02G376100,AT2G07681
TraesCS2A02G376100,AT2G07771
TraesCS7D02G147400,AT5G57740
TraesCS2A02G207800,AT4G05150
TraesCS6B02G192200,AT1G12050
TraesCS3D02G191800,AT3G18740
TraesCS3D02G191800,AT1G36240
TraesCS3D02G191800,AT1G77940
TraesCS3A02G278800,AT4G23630
TraesCS3A02G278800,AT5G41600
TraesCS3A02G278800,AT3G61560
TraesCS3A02G278800,AT4G01230
TraesCS3A02G278800,AT2G46170
TraesCS3A02G278800,AT4G11220
TraesCS3A02G278800,AT1G64090
TraesCS1D02G108900,AT3G17205
TraesCS7D02G015600,AT2G24130
TraesCS2A02G324000,AT1G24530
TraesCS7A02G213100,AT1G26270
TraesCS7A02G213100,AT1G13640
TraesCS7A02G213100,AT2G03890
TraesCS7B02G014700,AT2G46230
TraesCS7B02G014700,AT1G26530
TraesCS5D02G442300,AT3G22440
TraesCS5D02G442300,AT4G14900
TraesCS7B02G053200,AT3G25210
TraesCS7A02G094100,AT5G20070
TraesCS1A02G387800,AT3G50340
TraesCS1A02G387800,AT5G67020
TraesCS3B02G448800,AT3G19640
TraesCS7A02G307600,AT5G50390
TraesCS1A02G226900,AT2G36305
TraesCS1B02G037600,AT2G40700
TraesCS5B02G388000,AT4G30120
TraesCS5D02G139100,AT3G06080
TraesCS5D02G139100,AT5G19160
TraesCS3A02G109700,AT4G14820
TraesCS1A02G220800,AT1G08845
TraesCS3A02G305700,AT2G34190
TraesCS6B02G275200,AT5G64730
TraesCS5A02G101300,AT4G26670
TraesCS5A02G101300,AT5G55510
TraesCS7D02G240500,AT5G56290
TraesCS2B02G152100,AT3G57060
TraesCS1D02G047900,AT1G07810
TraesCS1D02G047900,AT1G07670
TraesCS5B02G213300,AT3G43540
TraesCS4A02G350000,AT5G58030
TraesCS1B02G340500,AT3G22760
TraesCS1B02G340500,AT4G14770
TraesCS1B02G340500,AT3G04850
TraesCS1B02G340500,AT3G22780
TraesCS7D02G501700,AT5G48220
TraesCS7D02G501700,AT2G04400
TraesCS2A02G278000,AT5G48650
TraesCS2A02G278000,AT3G25150
TraesCS2A02G278000,AT3G07250
TraesCS5D02G250700,AT1G22990
TraesCS2B02G454100,AT2G19330
TraesCS2B02G454100,AT4G29880
