gene,orthologs
Bra039645,AT1G50200
Bra029017,AT5G54600
Bra010103,AT4G27700
Bra010380,AT4G28260
Bra010475,AT4G25050
Bra029354,AT5G08130
Bra013318,AT4G18490
Bra003158,AT5G27700
Bra014475,AT3G60720
Bra040250,AT1G64260
Bra001770,AT3G19980
Bra039701,AT5G40990
Bra004470,AT1G47920
Bra021332,AT5G36250
Bra000906,AT4G01770
Bra015619,AT1G47380
Bra031559,AT1G07250
Bra013166,AT2G07020
Bra035695,AT3G47090
Bra026120,AT1G15570
Bra039706,AT4G14950
Bra037278,AT2G17265
Bra017618,AT2G07760
Bra035729,AT2G22560
Bra034091,AT3G10050
Bra016936,AT2G41410
Bra004388,AT5G15380
Bra017188,AT2G37430
Bra003842,AT1G73500
Bra010942,AT1G27420
Bra031565,AT4G31650
Bra030009,AT3G50400
Bra010723,AT4G38870
Bra034131,AT3G10595
Bra037267,AT2G17510
Bra024703,AT1G69360
Bra040944,AT1G63500
Bra015039,AT3G24440
Bra018101,AT3G47890
Bra013779,AT4G24240
Bra000934,AT4G00990
Bra032970,AT3G27010
Bra038462,AT4G23360
Bra002654,AT5G07070
Bra006786,AT5G58040
Bra004318,AT1G68550
Bra020769,AT3G06230
Bra018996,AT3G15518
Bra029696,AT3G08500
Bra017284,AT3G16580
Bra028903,AT3G49420
Bra024120,AT2G19340
Bra033198,AT2G07180
Bra002701,AT1G14800
Bra031392,AT1G61820
Bra004070,AT1G67785
Bra024773,AT4G05330
Bra010098,AT5G62550
Bra004990,AT2G40090
Bra019203,AT4G24910
Bra012836,AT3G51800
Bra003860,AT1G73020
Bra036175,AT5G48400
Bra025607,AT5G40220
Bra025244,AT3G27010
Bra016114,AT1G71810
Bra034326,AT5G25820
Bra003810,AT1G74250
Bra033487,AT4G14380
Bra010183,AT1G32770
Bra038254,AT4G15360
Bra032020,AT3G03070
Bra034711,AT3G13020
Bra033680,AT5G43420
Bra039324,AT2G45660
Bra027600,AT5G45310
Bra038295,AT5G60690
Bra025270,AT3G27350
Bra008272,AT4G30620
Bra014156,AT1G48770
Bra014291,AT1G51590
Bra019876,AT1G11180
Bra020568,AT5G66900
Bra026935,AT1G13780
Bra034392,AT2G28160
Bra026624,AT2G01940
Bra000727,AT2G24210
Bra032520,AT1G04250
Bra003724,AT1G76360
Bra033124,AT4G12040
Bra012928,AT3G47730
Bra007429,AT2G43370
Bra017212,AT5G58784
Bra030373,AT2G31470
Bra003513,AT3G62890
Bra015612,AT1G47550
Bra016164,AT1G71030
Bra024407,AT1G12660
Bra032192,AT1G43850
Bra000751,AT4G00893
Bra025592,AT5G40300
Bra031767,AT1G11390
Bra013112,AT5G27060
Bra039428,AT3G05560
Bra017828,AT3G08880
Bra000920,AT4G01630
Bra038720,AT2G21655
Bra025002,AT5G58000
Bra029804,AT3G09910
Bra008676,AT5G15780
Bra022884,AT2G32295
Bra021032,AT4G17870
Bra012447,AT1G26665
Bra026669,AT2G01420
Bra019389,AT4G10320
Bra015904,AT1G74520
Bra039018,AT2G19760
Bra008187,AT1G75280
Bra012841,AT3G51710
Bra028189,AT3G27750
Bra025826,AT1G76270
Bra007230,AT3G56240
Bra033708,AT5G43970
Bra025105,AT5G44780
Bra004589,AT2G40830
Bra016929,AT2G41500
Bra014384,AT3G62910
Bra033660,AT5G43100
Bra015690,AT1G77145
Bra022274,AT1G48620
Bra025640,AT3G10450
Bra032705,AT4G13410
Bra030067,AT1G27950
Bra011149,AT5G63820
Bra011152,AT4G29930
Bra025165,AT3G25840
Bra029954,AT3G49410
Bra018937,AT1G51940
Bra008814,AT5G13610
Bra009440,AT5G04600
Bra035615,AT4G12617
Bra001107,AT3G48230
Bra001705,AT3G18400
Bra040681,AT2G19540
Bra008805,AT5G13750
Bra015563,AT1G07220
Bra040531,AT3G05630
Bra009106,AT3G10980
Bra024139,AT4G29670
Bra021638,AT2G30500
Bra001873,AT3G22550
Bra026995,AT1G12064
Bra007269,AT2G27030
Bra027863,AT1G58440
Bra038793,AT4G20960
Bra038651,AT5G63640
Bra003128,AT1G31740
Bra002006,AT5G05070
Bra021283,AT3G17910
Bra016196,AT1G70650
Bra018782,AT1G49270
Bra002079,AT2G17705
Bra009118,AT5G05520
Bra006592,AT5G21050
Bra001343,AT4G39550
Bra033275,AT1G01240
Bra004870,AT5G47430
Bra033138,AT4G11650
Bra017778,AT2G16920
Bra015973,AT1G73700
Bra029742,AT3G09032
Bra038401,AT3G30520
Bra025553,AT5G40690
Bra015392,AT1G05120
Bra028624,AT5G09660
Bra009514,AT5G03730
Bra000409,AT2G46020
Bra040219,AT3G05420
Bra029275,AT5G62190
Bra006818,AT5G57480
Bra005011,AT2G39830
Bra005484,AT2G33570
Bra010548,AT4G24060
Bra012946,AT5G61530
Bra031811,AT5G66280
Bra018872,AT1G50730
Bra021519,AT3G13940
Bra025599,AT4G38440
Bra008924,AT5G11950
Bra032685,AT1G25260
Bra027410,AT3G13650
Bra032526,AT1G04160
Bra021062,AT5G47620
Bra029880,AT5G05300
Bra027376,AT3G14067
Bra037320,AT4G00180
Bra017508,AT5G47070
Bra018730,AT1G48490
Bra013042,AT2G16900
Bra033695,AT5G43770
Bra019839,AT1G11680
Bra012147,AT5G67270
Bra007830,AT2G24830
Bra009209,AT5G06590
Bra024291,AT5G64380
Bra030783,AT1G57560
Bra004937,AT2G45770
Bra012789,AT4G15417
Bra027754,AT1G64150
Bra002397,AT5G22210
Bra021568,AT3G14560
Bra017140,AT2G38070
Bra035869,AT5G62990
Bra009317,AT5G08060
Bra008756,AT5G14460
Bra002149,AT5G64640
Bra008069,AT1G73050
Bra035942,AT5G61060
Bra003357,AT3G58790
Bra040749,AT1G47128
Bra019788,AT1G12800
Bra027688,AT1G64230
Bra022338,AT3G18610
Bra007535,AT3G60450
Bra022749,AT5G50970
Bra020782,AT3G06050
Bra037727,AT2G43250
Bra011371,AT4G32680
Bra027902,AT1G57750
Bra031848,AT5G65690
Bra024369,AT5G65240
Bra023262,AT1G32370
Bra000135,AT2G39460
Bra026216,AT1G14470
Bra028058,AT1G34550
Bra030913,AT1G54020
Bra024524,AT1G22620
Bra020179,AT5G22250
Bra033142,AT4G11560
Bra010666,AT4G39720
Bra033763,AT3G48195
Bra013966,AT5G17580
Bra003199,AT3G54900
Bra029747,AT3G09100
Bra015784,AT1G76130
Bra036994,AT3G23070
Bra037397,AT1G64780
Bra039043,AT3G28857
Bra001667,AT3G17570
Bra005338,AT2G35480
Bra036431,AT3G03800
Bra016996,AT4G18880
Bra017152,AT2G37880
Bra009740,AT5G24170
Bra025329,AT3G28360
Bra000349,AT2G44310
Bra020073,AT5G19900
Bra013772,AT4G24175
Bra012960,AT5G61430
Bra003729,AT1G74170
Bra001404,AT3G11450
Bra010519,AT4G35750
Bra027012,AT1G12380
Bra021487,AT3G01180
Bra006722,AT5G59290
Bra004580,AT2G40600
Bra035987,AT2G45110
Bra002815,AT5G56460
Bra021180,AT1G51980
Bra021680,AT2G30942
Bra006749,AT5G58670
Bra012209,AT1G20080
Bra001080,AT3G03550
Bra004683,AT1G75350
Bra003421,AT2G45110
Bra005445,AT2G34190
Bra009961,AT4G30064
Bra026740,AT1G15910
Bra019058,AT4G27310
Bra010866,AT1G28490
Bra039301,AT2G45960
Bra002123,AT5G18080
Bra012621,AT5G46540
Bra020981,AT4G18980
Bra002936,AT5G55050
Bra022485,AT1G65270
Bra016021,AT1G73050
Bra025298,AT3G27700
Bra040541,AT3G05540
Bra032917,AT2G27360
Bra024494,AT3G58940
Bra003673,AT1G77700
Bra037245,AT2G17950
Bra030685,AT1G07473
Bra026839,AT1G14320
Bra019135,AT4G25960
Bra023574,AT5G16590
Bra005179,AT2G37610
Bra005197,AT2G37430
Bra000914,AT4G01850
Bra005577,AT2G32250
Bra021667,AT2G30820
Bra006946,AT3G52770
Bra000965,AT4G00660
Bra039003,AT2G19450
Bra011820,AT4G39960
Bra021234,AT3G17210
Bra019118,AT5G56860
Bra027534,AT3G28390
Bra025850,AT1G20860
Bra020028,AT1G09370
Bra008244,AT4G16560
Bra027985,AT5G42420
Bra003700,AT1G76920
Bra010564,AT1G63810
Bra013369,AT4G19010
Bra039234,AT2G24150
Bra006436,AT5G18030
Bra015144,AT2G04270
Bra019334,AT4G10220
Bra017984,AT3G49450
Bra034477,AT1G31150
Bra028069,AT1G35340
Bra016812,AT1G11820
Bra029382,AT1G14800
Bra014792,AT3G54740
Bra031026,AT3G10110
Bra003148,AT3G53600
Bra035540,AT5G54830
Bra003802,AT1G74420
Bra002191,AT5G18860
Bra029128,AT5G52270
Bra007645,AT3G61960
Bra005136,AT2G38120
Bra018478,AT4G12410
Bra020907,AT1G18030
Bra025818,AT1G21860
Bra023284,AT1G32760
Bra006296,AT5G15310
Bra002049,AT2G17300
Bra017031,AT2G40113
Bra033764,AT4G03740
Bra006651,AT5G60650
Bra031215,AT2G21720
Bra006009,AT5G08580
Bra010872,AT1G02790
Bra033479,AT3G50710
Bra022175,AT3G16730
Bra020848,AT1G11580
Bra034653,AT4G34770
Bra019671,AT1G48870
Bra032725,AT4G13630
Bra033639,AT5G42560
Bra027726,AT1G64580
Bra020224,AT5G22890
Bra000223,AT2G41300
Bra010909,AT1G27980
Bra010465,AT5G51860
Bra037522,AT5G47890
Bra010638,AT1G26290
Bra008134,AT1G74110
Bra021626,AT2G30310
Bra003342,AT3G58560
Bra009472,AT5G04260
Bra033673,AT5G43360
Bra031943,AT5G63940
Bra008723,AT5G15090
Bra032871,AT2G29880
Bra026428,AT4G26500
Bra024990,AT5G46850
Bra015872,AT1G75050
Bra028635,AT5G09440
Bra024573,AT1G23230
Bra028961,AT5G55760
Bra038268,AT5G59690
Bra009068,AT5G09990
Bra035805,AT3G20200
Bra032371,AT1G30260
Bra031383,AT1G22300
Bra007669,AT3G62260
Bra015102,AT3G25130
Bra017707,AT4G35310
Bra012668,AT4G17370
Bra012768,AT3G16510
Bra012702,AT4G13410
Bra017390,AT2G03280
Bra005672,AT5G01670
Bra019294,AT4G23590
Bra005513,AT2G33230
Bra020066,AT3G03260
Bra033504,AT4G15680
Bra000608,AT1G14650
Bra034493,AT1G06220
Bra003685,AT1G77420
Bra001171,AT3G05880
Bra020677,AT5G48830
Bra001526,AT3G13882
Bra006611,AT5G22120
Bra020292,AT5G59760
Bra025703,AT1G18950
Bra006229,AT5G14000
Bra021720,AT2G31660
Bra025786,AT1G19970
Bra027978,AT5G42360
Bra038131,AT5G22850
Bra000428,AT2G46505
Bra035559,AT5G55150
Bra032981,AT3G27090
Bra028647,AT5G08710
Bra003023,AT5G53950
Bra028825,AT5G03620
Bra007855,AT2G24430
Bra001761,AT3G19710
Bra026023,AT1G16840
Bra022561,AT5G51700
Bra015348,AT1G04780
Bra014583,AT3G58150
Bra006565,AT5G20570
Bra015442,AT1G05580
Bra009739,AT5G24165
Bra010508,AT4G35830
Bra011882,AT4G39000
Bra030838,AT3G13275
Bra002257,AT5G19730
Bra008582,AT5G16930
Bra040605,AT3G02840
Bra039011,AT2G19690
Bra006362,AT2G22920
Bra016106,AT1G71850
Bra025533,AT5G40960
Bra036026,AT1G33710
Bra008268,AT1G76640
Bra037752,AT5G63720
Bra036162,AT5G48720
Bra003691,AT1G77030
Bra008908,AT5G12200
Bra030983,AT1G17340
Bra041092,AT1G33270
Bra018668,AT1G07980
Bra020639,AT5G49460
Bra015110,AT1G32660
Bra003531,AT1G79790
Bra029188,AT5G51110
Bra008855,AT5G13110
Bra003663,AT1G77930
Bra022479,AT1G65430
Bra016182,AT1G70830
Bra027463,AT5G43360
Bra013191,AT2G04850
Bra031460,AT1G61010
Bra015089,AT3G24840
Bra029298,AT5G51530
Bra029531,AT4G04930
Bra025378,AT3G29152
Bra003507,AT3G62690
Bra029763,AT1G80930
Bra031750,AT1G10750
Bra022169,AT1G47390
Bra031705,AT5G35360
Bra011464,AT4G33720
Bra000337,AT2G44000
Bra038712,AT2G21655
Bra031088,AT2G19580
Bra021979,AT5G45470
Bra020558,AT5G26805
Bra012979,AT3G62200
Bra030103,AT1G28510
Bra038425,AT1G31480
Bra013345,AT4G18760
Bra015407,AT1G05270
Bra023737,AT1G26670
Bra027109,AT1G60950
Bra012527,AT4G19930
Bra031505,AT1G60500
Bra027744,AT1G64310
Bra025732,AT1G19340
Bra016603,AT1G17400
Bra021727,AT2G31500
Bra024814,AT2G02570
Bra010308,AT4G30010
Bra014245,AT1G50300
Bra026114,AT1G15730
Bra025970,AT4G39756
Bra007125,AT3G55005
Bra016223,AT1G70410
Bra032113,AT1G64840
Bra018321,AT2G30300
Bra031801,AT5G65930
Bra020968,AT4G19191
Bra011143,AT2G19340
Bra034081,AT3G09710
Bra005997,AT5G08520
Bra018149,AT3G47430
Bra000501,AT2G27720
Bra039612,AT2G18400
Bra032791,AT1G24570
Bra001830,AT3G21460
Bra004867,AT2G44800
Bra004839,AT2G44490
Bra014420,AT3G61820
Bra019959,AT1G10155
Bra020581,AT5G27670
Bra025322,AT3G28150
Bra015067,AT3G45580
Bra038544,AT2G18640
Bra016716,AT2G03340
Bra018273,AT2G31280
Bra016562,AT1G18290
Bra028923,AT3G50710
Bra022960,AT2G33880
Bra011816,AT4G40000
Bra022149,AT5G47660
Bra025098,AT5G44860
Bra020394,AT5G58060
Bra009947,AT5G27700
Bra008200,AT1G75490
Bra001677,AT3G17650
Bra020812,AT4G35290
Bra019314,AT4G23290
Bra002302,AT5G20420
Bra014324,AT1G52342
Bra010115,AT5G62710
Bra005452,AT2G34100
Bra014481,AT3G60600
Bra022244,AT3G17790
Bra016079,AT1G72220
Bra033320,AT2G46500
Bra006401,AT5G17350
Bra037944,AT5G49990
Bra035097,AT1G79180
Bra028690,AT5G07580
Bra039106,AT3G01630
Bra002529,AT4G04940
Bra003384,AT3G59660
Bra012016,AT2G27470
Bra001244,AT5G43490
Bra032571,AT1G03010
Bra021263,AT3G17660
Bra011500,AT4G34150
Bra014309,AT1G52030
Bra024585,AT1G23320
Bra014565,AT1G23400
Bra033512,AT3G04320
Bra020375,AT5G58320
Bra007550,AT3G60670
Bra023899,AT3G21180
Bra016432,AT1G21120
Bra026585,AT2G02570
Bra016820,AT1G11680
Bra002260,AT5G19770
Bra000670,arabinogalactan
Bra040404,AT4G38940
Bra020866,AT4G21865
Bra021990,AT4G18730
Bra026341,AT4G27520
Bra017891,AT1G59890
Bra009398,AT5G09730
Bra027372,AT3G14110
Bra026011,AT1G16980
Bra033664,AT5G43150
Bra031428,AT5G52470
Bra039028,AT2G19880
Bra017075,AT2G39430
Bra033579,AT4G38840
Bra002114,AT4G08580
Bra016661,AT1G15385
Bra013668,AT4G22990
Bra012427,AT1G27100
Bra012037,AT3G43810
Bra022265,AT3G17980
Bra008783,AT5G14050
Bra008459,AT1G66550
Bra013507,AT4G21150
Bra009102,AT5G05290
Bra009554,AT5G03040
Bra014753,AT1G43080
Bra003868,AT1G72820
Bra033491,AT3G23390
Bra014131,AT1G48350
Bra040984,AT1G17080
Bra040348,AT2G46470
Bra015385,AT1G05065
Bra007964,AT1G71140
Bra003648,AT1G78340
Bra012186,AT1G19650
Bra018234,AT2G31540
Bra033655,AT5G43010
Bra030007,AT3G50380
Bra027748,AT4G26630
Bra036577,AT5G26570
Bra035123,AT1G79520
Bra028702,AT5G07320
Bra021441,AT1G45191
Bra027679,AT1G64140
Bra040733,AT4G06534
Bra037578,AT3G18560
Bra036620,AT5G27650
Bra035840,AT3G48680
Bra026198,AT1G14650
Bra022406,AT3G19260
Bra002738,AT5G57320
Bra000396,AT2G45690
Bra039108,AT3G01530
Bra033866,AT1G31920
Bra008313,AT1G77520
Bra029115,AT5G52440
Bra007875,AT1G69690
Bra013095,AT2G15830
Bra040720,AT1G13710
Bra013781,AT1G65610
Bra029852,AT3G10570
Bra011761,AT4G37430
Bra027938,AT3G47570
Bra027719,AT5G42000
Bra018293,AT2G30800
Bra028664,AT5G08315
Bra017510,AT5G10880
Bra020919,AT4G20440
Bra016460,AT1G20610
Bra015941,AT1G74055
Bra033571,AT4G38590
Bra000859,AT4G02850
Bra023567,AT5G16470
Bra032698,AT4G13350
Bra000084,AT2G38670
Bra021494,AT3G13640
Bra021467,AT3G02340
Bra000864,AT4G02780
Bra029203,AT5G63770
Bra002861,AT5G55960
Bra010895,AT1G02250
Bra014760,AT3G55290
Bra037184,AT5G66130
Bra012203,AT1G20020
Bra031900,AT5G64810
Bra031319,AT3G21910
Bra004660,AT2G41940
Bra040727,AT1G13630
Bra030229,AT5G49680
Bra006030,AT5G39650
Bra012264,AT1G21010
Bra018978,AT1G52630
Bra011322,AT4G32100
Bra014493,AT3G60370
Bra036817,AT3G51320
Bra010678,AT1G47620
Bra011575,AT4G34970
Bra032172,AT2G23350
Bra006097,AT5G11470
Bra005645,AT2G31725
Bra018946,AT1G58160
Bra012387,AT1G23780
Bra021705,AT2G24670
Bra039182,AT3G02560
Bra036908,AT4G14860
Bra022035,AT5G51630
Bra002034,AT2G17230
Bra009808,AT3G21300
Bra021242,AT3G17410
Bra037017,AT4G33180
Bra020853,AT1G53360
Bra019884,AT1G11070
Bra031037,AT1G18620
Bra006707,AT5G59590
Bra014969,AT3G23670
Bra017662,AT2G16370
Bra014906,AT1G31310
Bra023526,AT5G15580
Bra032452,AT1G05840
Bra001631,AT3G16430
Bra013401,AT4G19540
Bra001699,AT3G18200
Bra022138,AT5G47530
Bra020712,AT5G48210
Bra025083,AT5G45340
Bra033395,AT1G03390
Bra024974,AT1G54620
Bra023974,AT4G31900
Bra023628,AT5G17620
Bra036015,AT5G44190
Bra016375,AT1G22570
Bra022686,AT5G53970
Bra020656,AT5G49215
Bra032545,AT1G03730
Bra009605,AT5G02230
Bra023491,AT5G14890
Bra008209,AT1G75590
Bra011785,AT4G37780
Bra011231,AT4G30900
Bra005737,AT5G03250
Bra029092,AT5G53170
Bra024002,AT1G13080
Bra038559,AT2G19000
Bra024638,AT1G24140
Bra016648,AT1G15880
Bra012582,AT4G18690
Bra013355,AT4G18840
Bra000041,AT2G38180
Bra030547,AT1G65660
Bra028946,AT5G56150
Bra015182,AT2G06025
Bra011314,AT4G31990
Bra024166,AT3G24610
Bra025448,AT5G42080
Bra021405,AT5G16650
Bra031365,AT1G22110
Bra020470,AT5G24780
Bra027709,AT5G38570
Bra006549,AT5G20240
Bra004967,AT2G40330
Bra037132,AT5G66980
Bra020149,AT5G21140
Bra011732,AT4G37050
Bra022888,AT2G32460
Bra017110,AT2G38650
Bra002068,AT2G17500
Bra005636,AT2G31720
Bra020961,AT4G19450
Bra006554,AT5G20310
Bra008820,AT5G13550
Bra029669,AT2G41540
Bra013839,AT4G24830
Bra038372,AT4G09680
Bra012680,AT5G04770
Bra017056,AT2G39725
Bra016483,AT1G19970
Bra030484,AT1G50520
Bra034544,AT2G26080
Bra017464,AT2G01180
Bra038585,AT1G61560
Bra006988,AT3G53300
Bra036110,AT5G27150
Bra007094,AT3G54750
Bra002327,AT5G20730
Bra029377,AT5G23580
Bra006889,AT3G51980
Bra038068,AT4G15760
Bra010216,AT4G31860
Bra000551,AT2G25690
Bra038470,AT4G16490
Bra037467,AT5G48680
Bra006561,AT5G20490
Bra017739,AT4G35940
Bra030769,AT1G09330
Bra032422,AT5G05780
Bra000636,AT4G07990
Bra011457,AT4G33640
Bra007089,AT3G54680
Bra039642,AT1G50310
Bra023501,AT5G15020
Bra036232,AT4G05230
Bra012519,AT4G20070
Bra027486,AT5G43340
Bra013889,AT4G25410
Bra023985,AT4G31770
Bra039528,AT1G32240
Bra005342,AT2G35430
Bra014045,AT1G45207
Bra022782,AT2G41910
Bra018165,AT3G47090
Bra008896,AT5G12340
Bra031761,AT1G11250
Bra012700,AT4G16620
Bra040978,ATCG00740
Bra010391,AT4G27900
Bra031893,AT2G29180
Bra036424,AT3G49000
Bra009085,AT5G05080
Bra014737,AT3G55515
Bra010829,AT5G32440
Bra035148,AT1G80840
Bra026918,AT1G13200
Bra019220,AT4G24550
Bra020270,AT5G60010
Bra023406,AT5G13370
Bra006307,AT3G17152
Bra023845,AT3G22200
Bra001320,AT3G09260
Bra011775,AT2G23060
Bra002336,AT5G20885
Bra007175,AT2G39710
Bra027946,AT1G56290
Bra007800,AT2G25430
Bra007947,AT1G70830
Bra013854,AT4G25010
Bra032316,AT1G29400
Bra001637,AT3G16640
Bra018894,AT1G51120
Bra012368,AT1G23230
Bra029647,AT3G07420
Bra036514,AT5G24440
Bra015201,AT5G51230
Bra017210,AT2G37040
Bra039845,AT2G15680
Bra007236,AT3G56320
Bra016985,AT2G40550
Bra002642,AT5G58500
Bra039342,AT3G12780
Bra018854,AT1G51120
Bra015684,AT1G77220
Bra033267,AT1G01360
Bra025715,AT1G19200
Bra027918,AT1G56670
Bra013236,AT1G69800
Bra035775,AT2G41020
Bra037508,AT5G48170
Bra023874,AT3G21550
Bra018008,AT3G49100
Bra000168,AT2G40116
Bra017512,AT5G47030
Bra007043,AT3G54080
Bra036035,AT5G67580
Bra001713,AT3G18600
Bra039763,AT1G56650
Bra035543,AT5G54890
Bra005954,AT5G07810
Bra002721,AT5G01620
Bra006789,AT5G58003
Bra039396,AT3G13530
Bra005241,AT2G36800
Bra028600,AT5G10130
Bra007210,AT3G56040
Bra008232,AT5G16370
Bra001933,AT3G24250
Bra031263,AT3G21230
Bra009135,AT5G05800
Bra017585,AT5G46050
Bra032619,AT1G01090
Bra020419,AT5G57710
Bra040051,AT3G08610
Bra024024,AT4G31115
Bra012898,AT3G50470
Bra031617,AT1G08210
Bra001658,AT3G17300
Bra028089,AT1G35510
Bra007698,AT4G27830
Bra037779,AT5G64530
Bra022571,AT5G51950
Bra010187,AT1G32850
Bra033430,AT3G52450
Bra003065,AT5G53330
Bra031780,AT1G11770
Bra009138,AT5G05830
Bra027037,AT1G14800
Bra001537,AT3G14172
Bra001738,AT3G19170
Bra000838,AT4G03260
Bra040932,AT2G28950
Bra028342,AT3G23750
Bra015381,AT1G05020
Bra034218,AT4G03550
Bra021694,AT2G31060
Bra032061,AT2G24790
Bra033555,AT4G38200
Bra029008,AT5G54730
Bra020013,AT1G09570
Bra013706,AT4G23530
Bra025305,AT3G27830
Bra017260,AT5G06200
Bra006187,AT5G16640
Bra030279,AT3G29680
Bra027585,AT1G31800
Bra005487,AT2G33540
Bra025806,AT1G20300
Bra016443,AT1G20910
Bra021249,AT3G17460
Bra004177,AT1G66670
Bra012918,AT3G49870
Bra023106,AT2G37195
Bra037361,AT4G01360
Bra000184,AT2G40330
Bra006013,AT5G08690
Bra023049,AT2G36100
Bra017470,AT5G47680
Bra010325,AT4G29510
Bra039383,AT3G13235
Bra036285,AT1G02780
Bra000340,AT2G44080
Bra001034,AT3G02170
Bra026791,AT2G01500
Bra012618,AT2G22650
Bra028974,AT5G55530
Bra040162,AT4G17530
Bra029291,AT5G62020
Bra016902,AT2G41905
Bra026687,AT1G17130
Bra002918,AT5G55280
Bra027873,AT2G44450
Bra020469,AT5G24760
Bra005846,AT5G05180
Bra012941,AT3G53360
Bra015841,AT1G19770
Bra035671,AT2G28780
Bra041037,AT2G47070
Bra016987,AT2G40530
Bra012165,AT5G67430
Bra026886,AT1G13780
Bra018366,AT2G29680
Bra040076,AT5G38435
Bra019306,AT3G12090
Bra029409,AT5G24500
Bra018731,AT1G48540
Bra016476,AT1G20110
Bra034265,AT2G25640
Bra018544,AT4G00165
Bra007731,AT3G63160
Bra002747,AT5G57220
Bra039361,AT3G13030
Bra025203,AT3G26400
Bra011549,AT4G34650
Bra014813,AT3G54480
Bra003806,AT1G74370
Bra019576,AT3G49060
Bra018034,AT3G48770
Bra006132,AT5G11930
Bra007524,AT3G60330
Bra040134,AT3G04580
Bra024281,AT5G64270
Bra021548,AT3G14310
Bra012636,AT4G17840
Bra002771,AT5G57015
Bra023905,AT3G21100
Bra034319,AT5G45920
Bra013470,AT4G20780
Bra003201,AT3G54930
Bra004618,AT2G41370
Bra011207,AT4G30640
Bra014649,AT3G57040
Bra025657,AT5G39650
Bra025945,AT1G17830
Bra008271,AT1G76680
Bra004500,AT2G46880
Bra003951,AT1G70600
Bra036764,AT1G35720
Bra017640,AT1G73700
Bra002249,AT5G19610
Bra004860,AT5G51160
Bra025195,AT3G48560
Bra022532,AT4G04780
Bra018420,AT1G10840
Bra011568,AT4G34870
Bra023348,AT5G11890
Bra019752,AT1G12280
Bra008228,AT1G75870
Bra013412,AT1G77570
Bra026488,AT5G23630
Bra032318,AT1G29480
Bra015557,AT1G80960
Bra034512,AT1G74875
Bra023855,AT3G21920
Bra026573,AT2G02910
Bra028315,AT5G52530
Bra015934,AT1G74110
Bra024503,AT3G58930
Bra002567,AT5G47590
Bra004877,AT2G44930
Bra013022,AT5G23150
Bra040237,AT3G06010
Bra002318,AT5G20650
Bra006355,AT5G16450
Bra005108,AT2G38430
Bra010527,AT4G35650
Bra017959,AT3G49725
Bra006425,AT5G17870
Bra029355,AT5G23010
Bra018991,AT1G52820
Bra026617,AT2G02070
Bra017402,AT2G03120
Bra031745,AT1G10840
Bra001056,AT3G02600
Bra009695,AT5G23570
Bra020140,AT5G20960
Bra026381,AT4G27070
Bra036589,AT5G26620
Bra002059,AT2G21045
Bra005215,AT2G37170
Bra020108,AT5G20520
Bra010378,AT2G20700
Bra029540,AT4G25580
Bra002339,AT5G52050
Bra038388,AT2G22795
Bra026230,AT4G17090
Bra008031,AT1G72390
Bra035380,AT4G04780
Bra028716,AT5G06810
Bra015525,AT1G06770
Bra029864,AT3G10750
Bra027278,AT3G15110
Bra028394,AT1G70060
Bra003478,AT3G61910
Bra004183,AT1G66700
Bra014451,AT3G61180
Bra034594,AT4G33970
Bra023861,AT3G21790
Bra030098,AT1G28440
Bra021123,AT3G15640
Bra027849,AT1G59590
Bra006919,AT3G52360
Bra023463,AT5G14390
Bra016531,AT1G18960
Bra004477,AT2G47140
Bra006214,AT5G13790
Bra038168,AT1G56320
Bra022705,AT5G54320
Bra003458,AT3G61590
Bra003787,AT1G74750
Bra004160,AT1G66340
Bra031956,AT3G04000
Bra005438,AT2G34300
Bra009954,AT5G27470
Bra012393,AT1G23900
Bra024335,AT5G64900
Bra029818,AT3G10130
Bra009707,AT5G23750
Bra037052,AT2G25610
Bra039627,AT2G18230
Bra024106,AT3G46060
Bra009647,AT5G55470
Bra034737,AT3G12730
Bra038335,AT2G46520
Bra001522,AT3G13800
Bra036613,AT5G27820
Bra022805,AT2G30520
Bra007589,AT3G61260
Bra024688,AT1G26760
Bra003760,AT1G75230
Bra009302,AT5G06980
Bra037078,AT2G17920
Bra007003,AT3G53470
Bra011747,AT4G37250
Bra020671,AT1G23960
Bra036694,AT2G20080
Bra032561,AT1G03050
Bra025796,AT1G20160
Bra014103,AT1G48140
Bra037858,AT4G08350
Bra035145,AT1G80890
Bra025833,AT1G20630
Bra015860,AT1G75200
Bra027340,AT3G14410
Bra006648,AT5G60790
Bra040312,AT2G45410
Bra035167,AT1G80610
Bra033256,AT2G15690
Bra016968,AT2G40810
Bra035715,AT5G50850
Bra034764,AT3G12280
Bra014047,AT1G47340
Bra014889,AT2G07760
Bra026333,AT1G77405
Bra005429,AT3G11010
Bra009945,AT5G27740
Bra029449,AT1G61415
Bra003622,AT1G79090
Bra021512,AT3G13680
Bra005131,AT2G38170
Bra031109,AT2G20060
Bra035324,AT5G42700
Bra001316,AT3G09320
Bra038804,AT4G20380
Bra021182,AT1G14800
Bra015669,AT1G77480
Bra021877,AT5G55680
Bra009596,AT5G02370
Bra003400,AT3G60090
Bra023199,AT1G31730
Bra012855,AT3G51380
